0% 1.3314 0.7225 0.9198 0.9953 0.9979 0.00739582944850301 0.0011189280584559312 0.0007709734106958562 0.00032507188676873463 0.0003082624395850928
2.00% 1.3275 0.7228 0.9200 0.9953 0.9977 0.0029047091971152335 0.001990577805562986 0.001376372042726832 0.00017052554183670393 0.0001648433172572762
5.00% 1.3245 0.7218 0.9205 0.9954 0.9976 0.010153458900215816 0.0025144383070578626 0.000918694726228495 0.0002441247760480385 0.00016212255923421723
10.0% 1.3259 0.7201 0.9210 0.9954 0.9977 0.008725142276295261 0.0019538679586911713 0.0009748846085563163 0.00021263999007915536 0.00018159691174271823
15.00% 1.3447 0.7182 0.9192 0.9957 0.9974 0.0056075506249577125 0.00264227174983953 0.0016255460620972647 0.00027760117207260507 0.00011155646470784992
20.0% 1.3673 0.7142 0.9176 0.9956 0.9970 0.008152229802937637 0.0013466996695625905 0.0017692936443677138 0.00019165093575759394 0.0003048910640599149
25.00% 1.3945 0.7075 0.9135 0.9958 0.9963 0.007191689312972336 0.001927277873063477 0.001581644713581391 0.00042096823032868074 0.0004614553855417199
30.0% 1.4833 0.6877 0.9034 0.9962 0.9939 0.009266474178061599 0.002027214838146192 0.0017442476888332083 0.000437875795982762 0.0003393072194791651
32.00% 1.5202 0.6806 0.8996 0.9959 0.9933 0.014359471268387596 0.002365924766344009 0.0017024687956024261 0.00017115792130982746 0.00043929602487052577
34.00% 1.6395 0.6587 0.8876 0.9959 0.9925 0.007219545186874725 0.0024284974778656762 0.0010457533169920825 0.00023988059888452104 0.00031559852050898097
36.00% 1.6659 0.6494 0.8832 0.9961 0.9926 0.0071387374872713665 0.0012553883861180064 0.001220819396962554 0.00015358146051738084 0.00029291149440520403
38.00% 1.8021 0.6272 0.8694 0.9958 0.9932 0.011709794801115054 0.0015112908389850147 0.0017327434893832522 0.0003000634482364029 0.0003719401193230754
40.0% 2.0186 0.5949 0.8495 0.9961 0.9894 0.010333054425749697 0.0013594116374373378 0.0017554486605993568 0.00012905010320874246 0.0007071017300204617
42.00% 2.3255 0.5426 0.8090 0.9954 0.9892 0.010783591279965964 0.0015628179676468949 0.0022220711059729665 0.0003354941182878704 0.00043173244569187186
44.00% 2.7132 0.4842 0.7614 0.9948 0.9850 0.015562584249352595 0.0018998947339260634 0.0019497692171126192 0.0004549953167014332 0.0006221786490729911
46.00% 2.8540 0.4528 0.7332 0.9946 0.9798 0.008846822915171335 0.0024367191056828903 0.00216000000000003 0.0003615050611972619 0.0008995383150804907
48.00% 3.4764 0.3787 0.6639 0.9933 0.9777 0.006400769538707823 0.0006621178142898761 0.0010669582934679201 0.00036187074648871235 0.0007731136459959971
50.0% 4.2087 0.3062 0.5742 0.9911 0.9757 0.010619310883957525 0.0016593974810153068 0.0009389355675444493 0.0003586123254822625 0.0005478205434901758
52.00% 4.9898 0.2325 0.4770 0.9873 0.9718 0.005632947005182339 0.0020591260281973955 0.0022929457036746466 0.0007888341577674393 0.0005474715238507732
54.00% 5.9547 0.1685 0.3766 0.9788 0.9701 0.014240379444008359 0.0010111379727811656 0.0016797618878876765 0.0006246654054323084 0.0007358034177799732
56.00% 6.9755 0.1276 0.3055 0.9729 0.9592 0.0055299577021974845 0.001789525076661401 0.0021369136622708972 0.0015008671969854966 0.001208934155295299
58.00% 7.6110 0.0874 0.2456 0.5699 0.9672 0.006646431776911575 0.0005741080037762956 0.0011324310133513688 nan 0.0008034925199681423
60.0% 8.6646 0.0536 0.1912 00 0.9713 0.004583833796896331 0.0007889233169326399 0.0017783138080777554 nan 0.0004908152155400751
62.00% 10.0814 0.0323 0.1229 00 0.9824 0.004397800640287645 0.0011214276615100953 0.0010170545708072876 nan 0.00037987864815359823
64.00% 11.4669 0.0196 0.0910 00 0.9965 0.00622718170183465 0.0003440930106817053 0.0009186947262284682 nan 0.00019502378661013638
66.00% 12.7169 0.0115 0.0771 00 0.9999 0.004966621359066778 0.0001326649916142158 0.00039698866482558464 nan 6.324555320336061e-05
68.00% 13.5418 0.0101 0.0656 00 1.0000 0.0026096977850334456 7.483314773547912e-05 0.0008034923770640277 nan 0.0
70.0% 13.0924 0.0100 0.0584 00 1.0000 0.002384823820393116 0.0 0.000344093010681703 nan 0.0
72.00% 12.0055 0.0100 0.0551 00 1.0000 0.0017416019559029843 0.0 0.00031874754901018435 nan 0.0
74.00% 11.9003 0.0100 0.0543 00 1.0000 0.002061513640527854 0.0 0.00029257477676655503 nan 0.0
76.00% 11.2216 0.0100 0.0520 00 1.0000 0.0008628948428139455 0.0 0.00016000000000000164 nan 0.0
78.00% 9.4025 0.0100 0.0522 00 1.0000 0.0006251031525220958 0.0 0.0004409081537009729 nan 0.0
80.0% 7.8465 0.0100 0.0477 00 1.0000 0.00021654000326280253 0.0 0.0003611094017053546 nan 0.0
82.00% 7.2856 0.0100 0.0481 00 1.0000 0.00016195663909976068 0.0 0.000244948974278318 nan 0.0
84.00% 6.1772 0.0100 0.0500 00 1.0000 7.790753856332349e-05 0.0 0.0 nan 0.0
86.00% 5.8780 0.0100 0.0500 00 1.0000 6.389880457262028e-05 0.0 0.0 nan 0.0
88.00% 5.3578 0.0100 0.0500 00 1.0000 7.054672660129632e-06 0.0 0.0 nan 0.0
90.0% 4.9721 0.0100 0.0500 00 1.0000 7.697094693512757e-06 0.0 0.0 nan 0.0
