0% 0.3865 0.8787 0.9912 0.9895 0.9910 0.010388170108471626 0.002028201173453928 0.001214084016862096 0.0008498180713059993 0.0005351969202333759
2.00% 0.4196 0.8629 0.9888 0.9878 0.9910 0.015847261014232106 0.0046074287840399755 0.0013176114753598617 0.001850483352537797 0.0012082299961144684
4.00% 0.4964 0.8350 0.9843 0.9826 0.9922 0.044404971612248545 0.014328935759504254 0.0027856956043329556 0.0026616935411428876 0.0020078655907643777
6.00% 0.6477 0.7821 0.9727 0.9742 0.9922 0.057708940740746936 0.019159603336186277 0.004917682380959546 0.0037226923967781976 0.0014802760900586144
8.00% 0.9346 0.6775 0.9447 0.9481 0.9940 0.1604274451538924 0.05478990782981844 0.018958335897435723 0.015989640599232222 0.0030060839168011624
10.0% 1.3494 0.5353 0.8852 0.3698 0.9958 0.21114247000141645 0.07308400372174474 0.03378105978207316 nan 0.0024086570766363464
12.00% 1.8650 0.3648 0.7694 00 0.9971 0.16388616963028918 0.06011733610199308 0.0387342238853446 nan 0.002019120343349081
14.00% 2.2833 0.2088 0.6511 00 0.9994 0.12596358428718576 0.03195944304896442 0.037715700974527845 nan 0.0005462644523611883
16.00% 2.4986 0.1456 0.5611 00 0.9999 0.11634824591210806 0.032304668393283345 0.036328596174363806 nan 5.031644248915321e-05
18.00% 2.5776 0.1111 0.5351 00 1.0000 0.06693377162250089 0.011016483104875168 0.01685907767346721 nan 0.0
20.0% 2.5872 0.1055 0.5099 00 1.0000 0.06892080431391706 0.009329501594404708 0.016542094788750305 nan 0.0
25.00% 2.6139 0.1011 0.4998 00 1.0000 0.1166832721684931 0.003531982446162492 0.0023644026729810683 nan 0.0
30.0% 2.5185 0.1000 0.4996 00 1.0000 0.05322615539031468 0.0 0.0011099999999999942 nan 0.0
