0% 2.0161 0.6912 0.8896 0.9952 0.9969 0.01215778523660924 0.0009971960689854045 0.0008260750571225271 0.00021701405049908405 0.00043563874101243383
1.00% 2.2440 0.6545 0.8643 0.9849 1.0000 0.008613348785498078 0.001513935269422025 0.0018106352476410222 4.759588101299946e-05 0.0
2.00% 2.4319 0.6217 0.8373 0.9841 1.0000 0.01016104926305769 0.001481350734971313 0.0026852187992787413 3.065865049772115e-05 0.0
3.00% 2.6360 0.5821 0.8078 0.9830 1.0000 0.013029552559225855 0.0022850820554194415 0.0008114185110040228 9.747055391562654e-05 0.0
4.00% 3.0042 0.5295 0.7609 0.9814 1.0000 0.01707546998008974 0.00229869528211114 0.0018137254478007387 9.748291257145102e-05 0.0
5.00% 3.4943 0.4308 0.6813 0.9772 1.0000 0.012897022611655581 0.0017458522274236261 0.001969162258423614 0.00010611161139227643 0.0
6.00% 4.9290 0.2384 0.5078 0.9591 1.0000 0.012322255090036646 0.001984540249024947 0.0011081516141756096 0.00038527307511326966 0.0
7.00% 5.8283 0.1534 0.3884 0.7506 1.0000 0.010590388323350195 0.001788183435780563 0.0029539126595077222 nan 0.0
8.00% 6.1036 0.0822 0.2634 00 1.0000 0.0094463858586029 0.0013778243719719857 0.0030921836944140272 nan 0.0
9.00% 6.8903 0.0437 0.1651 00 1.0000 0.007586466837652502 0.0009707728879609277 0.000970772887960931 nan 0.0
10.0% 6.5485 0.0423 0.1483 00 1.0000 0.004516646063097631 0.0005425863986500216 0.0015599999999999972 nan 0.0
11.00% 7.0018 0.0333 0.1153 00 1.0000 0.0030113121736059637 0.0005727128425310533 0.0011038115781237298 nan 0.0
12.00% 7.2155 0.0242 0.0996 00 1.0000 0.004370840191850312 0.00039799497484264794 0.001101998185116471 nan 0.0
13.00% 6.7837 0.0239 0.0891 00 1.0000 0.0044531315610623675 0.0007735631842325491 0.00032496153618543917 nan 0.0
14.00% 6.9660 0.0188 0.0758 00 1.0000 0.002692176751603045 0.00018547236990991387 0.0010533755265810971 nan 0.0
15.00% 7.0286 0.0173 0.0774 00 1.0000 0.002961963754025113 0.0004029888335921978 0.0006985699678629174 nan 0.0
16.00% 6.6805 0.0170 0.0702 00 1.0000 0.0018107174195511216 0.00024819347291981714 0.0005099019513592756 nan 0.0
17.00% 6.2348 0.0166 0.0676 00 1.0000 0.002939505710619623 0.00022449944320643623 0.00037094473981982894 nan 0.0
18.00% 6.2297 0.0163 0.0634 00 1.0000 0.001741003981650818 0.00028705400188814596 0.0006603029607687667 nan 0.0
19.00% 5.9907 0.0174 0.0629 00 1.0000 0.0014845912447828738 0.00019390719429665358 0.00037094473981982677 nan 0.0
20.0% 5.7389 0.0154 0.0617 00 1.0000 0.0012438029281083688 0.00018547236990991366 0.0006374950980203682 nan 0.0
22.00% 5.8110 0.0100 0.0570 00 1.0000 0.0008515347549923739 0.0 0.0006829348431585556 nan 0.0
25.00% 5.3757 0.0100 0.0526 00 1.0000 0.0003076301631758675 0.0 0.00030066592756745685 nan 0.0
30.0% 5.2450 0.0100 0.0484 00 1.0000 0.0001488861024414525 0.0 0.0002756809750418043 nan 0.0
