0% 0.6800 0.9057 0.9973 0.9942 0.9934 0.0058667829665564955 0.0021420550879937762 0.0004340506882842134 0.0003457187965418574 0.0005383014134587647
2.00% 1.2330 0.8380 0.9910 0.9844 0.9930 0.5779474924460302 0.05476454053491181 0.006821795951214016 0.014941871647805069 0.0026261579019701397
4.00% 2.0258 0.7334 0.9733 0.9669 0.9936 0.6900337291791461 0.07547471099646556 0.019591551750690904 0.021663503062178176 0.004312011171682535
6.00% 4.4973 0.5394 0.9102 0.8880 0.9956 3.6545970203116065 0.1616864004794466 0.0943642734301494 0.10910989802382526 0.004173842956213867
8.00% 6.4543 0.2819 0.7833 0.7449 0.9996 0.9536006016484143 0.05102208247416014 0.029742711712283394 0.03515572480592852 0.0005123810547291467
10.0% 9.7814 0.1846 0.6266 0.6360 0.9997 3.1382578613032193 0.0667981586572564 0.08850588737479559 0.07136475960390276 0.0008365136718750166
12.00% 10.7653 0.1303 0.5855 0.5610 1.0000 2.9725701832219484 0.02371144027679466 0.029403436873943842 0.041931352249471164 0.0
14.00% 9.6572 0.1298 0.5877 0.5575 1.0000 2.721003233271519 0.030136106251471836 0.035199937499944524 0.05455344124772233 0.0
16.00% 10.6900 0.1166 0.5516 0.5358 1.0000 3.1120064667307656 0.014493477843499124 0.0414967480653605 0.03022033683209379 0.0
18.00% 9.6646 0.1074 0.5231 0.4661 1.0000 1.8846561450763273 0.01252924578735687 0.02661341015352973 nan 0.0
20.0% 10.0000 0.1060 0.5197 0.5140 1.0000 2.5778948538663014 0.008838212488959517 0.024823539231946766 0.019809516842535402 0.0
25.00% 10.8413 0.1023 0.5008 0.5056 1.0000 2.2629518070457637 0.007016730007631758 0.006234741373946474 0.015167776678255083 0.0
30.0% 10.2433 0.1019 0.5003 0.5048 1.0000 2.4602167590200543 0.005699999999999997 0.0008649277426467522 0.012442525184890212 0.0
