0% 1.3045 0.7011 0.9109 0.9953 0.9960 0.005468130529004581 0.0014878171930717992 0.0008625543461139184 0.00023958394067657022 0.00032153818585379845
1.00% 2.6630 0.4979 0.7663 0.9800 1.0000 0.010239557299001447 0.0017701977290687247 0.00034641016151376933 0.00010392068817101068 0.0
2.00% 3.5718 0.3758 0.6561 0.9740 1.0000 0.008707464923526505 0.0007730459236035031 0.0017962182495454221 0.0001378914079076594 0.0
3.00% 4.2422 0.3027 0.5970 0.9681 1.0000 0.00222557721238833 0.0024848339984795804 0.0008565045242145382 0.0003474526978277516 0.0
4.00% 4.9574 0.2444 0.5117 0.9608 1.0000 0.01054515793646028 0.0016680527569594471 0.0028569914245583834 0.0002481106555549435 0.0
5.00% 5.7779 0.1812 0.3947 0.9481 1.0000 0.008475926242861228 0.002381092186371624 0.0024442585787923556 0.0007917993715658187 0.0
6.00% 6.9959 0.1365 0.3431 0.9296 1.0000 0.008903411541714087 0.0012737346662472463 0.0014837789592793064 0.001209280217362388 0.0
7.00% 7.2451 0.1058 0.2972 0.9115 1.0000 0.00936336552169482 0.0009931767214348122 0.0018831887850133274 0.0013193737339029794 0.0
8.00% 9.3605 0.0425 0.1728 0.8112 1.0000 0.007570217241157414 0.0004586937976471877 0.0012983065893693963 0.005788753655468979 0.0
9.00% 12.4747 0.0342 0.0935 0.4684 1.0000 0.007901251678197356 0.0006829348431585546 0.00040199502484483695 nan 0.0
10.0% 12.6890 0.0288 0.0839 0.2945 1.0000 0.006552872870565569 0.0004995998398718723 0.0005656854249492361 nan 0.0
11.00% 12.4010 0.0270 0.0821 00 1.0000 0.005483909213989111 0.00019595917942265398 0.0002607680962081081 nan 0.0
12.00% 12.0169 0.0216 0.0755 00 1.0000 0.005339123462664841 0.00030724582991474504 0.0007099295739719535 nan 0.0
13.00% 11.6576 0.0227 0.0684 00 1.0000 0.0036866075352416433 0.00022271057451320086 0.000574804314527995 nan 0.0
14.00% 11.2992 0.0170 0.0671 00 1.0000 0.0031022036100705813 0.0002638181191654581 0.0001095445115010313 nan 0.0
15.00% 10.0546 0.0140 0.0664 00 1.0000 0.002610889997725636 0.00016733200530681574 0.0007547184905645296 nan 0.0
16.00% 9.1972 0.0148 0.0644 00 1.0000 0.0014931358485928607 0.0003720215047547653 0.00036331804249169946 nan 0.0
17.00% 9.1657 0.0163 0.0630 00 1.0000 0.0012424453975789689 0.0002227105745132009 0.0006957010852370431 nan 0.0
18.00% 8.4881 0.0140 0.0516 00 1.0000 0.001072357852100098 0.00032619012860600195 0.0007277362159464097 nan 0.0
19.00% 8.7093 0.0124 0.0519 00 1.0000 0.0019578136971935556 0.00014696938456699047 0.0007166589146867551 nan 0.0
20.0% 8.8239 0.0144 0.0479 00 1.0000 0.002299347196953536 0.000467332857821917 0.0006858571279792887 nan 0.0
22.00% 9.1767 0.0100 0.0547 00 1.0000 0.0007193391370364197 0.0 0.0004758150901348123 nan 0.0
25.00% 9.3642 0.0130 0.0503 00 1.0000 0.0015954336781423472 7.483314773547912e-05 4.8989794855664965e-05 nan 0.0
30.0% 10.8438 0.0100 0.0490 00 1.0000 0.0012851639117865876 0.0 0.00031368774282716116 nan 0.0
