0% 0.3941 0.8756 0.9908 0.9895 0.9894 0.006179834098030703 0.002325510696599783 0.0011253443917308191 0.0008888515688002083 0.0010234763075598035
1.00% 0.4026 0.8714 0.9901 0.9880 0.9915 0.004965455921243426 0.0011575836902790236 0.0006144916598294976 0.0009478959416286054 0.0008257153654350646
2.00% 0.4314 0.8577 0.9894 0.9820 0.9939 0.004853312753554294 0.0018661189672687158 0.0008795453370918535 0.0008462947915871943 0.0005215789891053945
3.00% 0.4738 0.8410 0.9872 0.9772 0.9957 0.004081596796695035 0.0027476535443901775 0.00032863353450311077 0.0005394374368363076 0.0006895347381095499
4.00% 0.5249 0.8262 0.9845 0.9714 0.9968 0.0024788401835269397 0.0012874781551544727 0.001114629983447427 0.0015026035622245557 0.0006455335731433053
5.00% 0.6174 0.7936 0.9780 0.9603 0.9977 0.01118936797878687 0.0048105716915975765 0.0009264987857520616 0.0014378157232787627 0.0005809680003613344
6.00% 0.7622 0.7482 0.9640 0.9407 0.9990 0.003281125033128665 0.003348193542792896 0.00119096599447677 0.0014379579022417116 0.00019017514037038464
7.00% 0.9836 0.6708 0.9438 0.9073 0.9996 0.007254384276464404 0.0023953287874527917 0.0015344054223053378 0.0010715843798744624 0.00018113472897008276
8.00% 1.2369 0.5819 0.9118 0.8661 0.9999 0.009307140265771867 0.002109597117935096 0.002399166521940504 0.0008038029061520406 7.999999999999118e-05
9.00% 1.5236 0.4940 0.8664 0.3342 1.0000 0.00936202432059566 0.002999333259242783 0.0019768662069042592 nan 0.0
10.0% 1.6789 0.4470 0.8197 00 1.0000 0.00404348344511447 0.0017760630619434634 0.00281538629676285 nan 0.0
11.00% 1.8187 0.3895 0.7914 00 1.0000 0.005829010078969143 0.0017915356541247007 0.002818935969475002 nan 0.0
12.00% 1.9890 0.3324 0.7485 00 1.0000 0.005567011600628656 0.001974841765813147 0.0018979989462589457 nan 0.0
13.00% 2.0849 0.2791 0.7237 00 1.0000 0.005032277564324531 0.002440983408382779 0.0006013318551349285 nan 0.0
14.00% 2.3243 0.2065 0.6671 00 1.0000 0.00214970751374988 0.0007088018058667752 0.0019166637681137708 nan 0.0
15.00% 2.5508 0.1712 0.6306 00 1.0000 0.004054511316438797 0.0018022208521710054 0.0022791226382096897 nan 0.0
16.00% 2.6166 0.1634 0.5963 00 1.0000 0.004775126180548287 0.0016216041440499536 0.0006086049621881009 nan 0.0
17.00% 2.6649 0.1325 0.5349 00 1.0000 0.0014986812683407576 0.0009055385138137491 0.0014458215657542114 nan 0.0
18.00% 2.6387 0.1328 0.5175 00 1.0000 0.0010988071227277375 0.0007863841300535004 0.0009068627239003815 nan 0.0
19.00% 2.6207 0.1391 0.5150 00 1.0000 0.0015823917880340508 0.001072194012294422 0.0007282856582413087 nan 0.0
20.0% 2.6746 0.1460 0.5098 00 1.0000 0.00185514060010183 0.0015265647709809121 0.0008935323161475456 nan 0.0
22.00% 2.7589 0.1528 0.5012 00 1.0000 0.0009455320323786336 0.0005642694391866399 0.00043543082114153156 nan 0.0
25.00% 2.7447 0.1019 0.5157 00 1.0000 0.00041762372944486036 0.0003611094017053558 0.00095205041883296 nan 0.0
30.0% 2.5693 0.1000 0.5114 00 1.0000 0.0002475209853731984 0.0 0.002816096589252553 nan 0.0
