0% 1.3118 0.6991 0.9103 0.9952 0.9959 0.002433705898785434 0.0013579396157414373 0.0013461054936371156 0.0002530576685139843 0.00023293710454032928
2.00% 1.3107 0.7014 0.9109 0.9955 0.9960 0.004344590205112931 0.001344618905117708 0.000989141041510282 0.00012049989844352055 0.00038080010255925014
5.00% 1.3082 0.6997 0.9098 0.9954 0.9962 0.0066331139105383205 0.002364233491007175 0.001304453908729613 0.0003021984331111971 0.0002280144745097189
10.0% 1.3187 0.6981 0.9094 0.9950 0.9960 0.005552516499251946 0.0023431602591372463 0.0013807244475274806 0.00014787518645892808 0.00016876203253905504
15.00% 1.3371 0.6945 0.9090 0.9948 0.9965 0.005289905294585777 0.0019365949499056164 0.0015104966070799168 0.00013354741235393951 0.0003852623251416967
20.0% 1.3946 0.6873 0.9038 0.9948 0.9971 0.006871314926124366 0.0021813757127097386 0.0007440430095095607 0.00034138667684706017 0.00027178142471894585
25.00% 1.5607 0.6532 0.8858 0.9945 0.9974 0.007732912639776357 0.001392838827718402 0.0016280049139975074 0.0002610047206524825 0.00010069539326771998
30.0% 1.7056 0.6335 0.8721 0.9932 0.9980 0.009738383921461846 0.0024576411454888974 0.002701407040784464 0.00020696077257071447 7.487804925022386e-05
32.00% 2.2243 0.5620 0.8229 0.9908 0.9985 0.008992355425792914 0.002495916665275498 0.001563841424185962 0.000357124970604014 0.00024403356246252935
34.00% 2.3813 0.5391 0.8011 0.9905 0.9983 0.016082278153445338 0.0033314261210478815 0.0024388521890430326 0.000703604571695292 0.00020602947490892974
36.00% 2.1438 0.5664 0.8230 0.9925 0.9979 0.009053278991156325 0.0008611620056644276 0.001033440854621101 0.0004826622274169938 0.00013622126845050906
38.00% 2.4405 0.5267 0.7866 0.9914 0.9979 0.01169549886213826 0.003556065241246294 0.0011088733020503177 0.00031391723552828707 0.0003338236295369117
40.0% 2.5211 0.5107 0.7807 0.9904 0.9982 0.008855672416818332 0.0024790320691753785 0.001078888316740903 0.00027394873664399617 0.0003908434076915385
42.00% 3.2170 0.4355 0.7068 0.9865 0.9979 0.009323729043491456 0.0011303096920755873 0.0014338758663147923 0.0006797758720387649 0.0002795387501613801
44.00% 3.9069 0.3680 0.6365 0.9814 0.9987 0.00606185062804575 0.0016668533228811674 0.001837824801225611 0.0009540202326678358 0.00016015882715148972
46.00% 3.7605 0.3743 0.6463 0.9847 0.9981 0.006868908432824358 0.0009579144011862407 0.0012743625857659288 0.0007720043772637458 0.00011720439982308982
