0% 1.3272 0.7230 0.9196 0.9953 0.9979 0.00800700996679965 0.0017064583206161266 0.0013080137613954985 0.0002205656106782835 0.0003191581596123856
2.00% 1.8089 0.6348 0.8713 0.9945 0.9968 0.17194970360186262 0.023575953851329132 0.015508349364132869 0.0007795615284281447 0.0009187372832683241
4.00% 2.6122 0.4997 0.7768 0.9932 0.9902 0.35459197264591164 0.03705526143478143 0.030469363301519777 0.0013292422360589335 0.006355185030832951
6.00% 4.7213 0.2626 0.5307 0.9837 0.9840 0.9133668645985002 0.046487289660723394 0.06157036300039166 0.005497357963645777 0.01539708256587508
8.00% 7.1159 0.1207 0.3157 0.8539 0.9891 1.0613744997564722 0.029022101922500376 0.04788343763766341 nan 0.007603413298572549
10.0% 8.6793 0.0503 0.1663 0.3661 0.9730 1.8783297643582737 0.017534525941695717 0.025977838632188017 nan 0.0428148076509848
12.00% 10.2926 0.0279 0.1089 00 0.9619 1.4410196441690348 0.007933101537229939 0.016655632680868056 nan 0.059868226577703194
14.00% 10.3626 0.0199 0.0822 00 0.9819 1.9594722713565593 0.0035031414473298103 0.005926246704280881 nan 0.04409163624099511
16.00% 9.6259 0.0125 0.0721 00 0.9973 2.4125002738708536 0.003966471984018039 0.01178492681351904 nan 0.007823743988981922
18.00% 9.5393 0.0107 0.0558 00 0.9993 1.1918814883895292 0.001965604232799675 0.004246751699828942 nan 0.0014488107803470854
20.0% 8.1982 0.0105 0.0538 00 0.9983 1.162973892381929 0.0012017071190602142 0.00421166237963111 nan 0.004942470703125013
25.00% 7.6041 0.0104 0.0504 00 1.0000 0.6702968547549881 0.0009622889378975529 0.0022535527506583894 nan 0.0
30.0% 5.9786 0.0100 0.0503 00 1.0000 0.5187946078477054 9.797958971132702e-05 0.0019816407343411172 nan 0.0
