0% 2.005 0.6911 0.8893 0.9952 0.9968 0.015116329357929 0.00256935789644 0.001124322017929 0.000206769667487 0.000273579133938
2.00% 2.1413 0.6476 0.8631 0.9948 0.9959 0.072150909964129 0.009297332950906 0.005749121672047 0.000663562273106 0.00127766113299
4.00% 2.31 0.5959 0.8301 0.9934 0.9959 0.101031530969529 0.012679889589425 0.008953932097129 0.001046990264286 0.001289551514467
6.00% 2.7183 0.5122 0.766 0.9908 0.9955 0.254713713609074 0.030553140591435 0.026291907500218 0.002829026754211 0.003101745363025
8.00% 2.8869 0.453 0.7237 0.989 0.9952 0.261683492356489 0.024536399491368 0.022415164509769 0.00178966080526 0.002523163088704
10.0% 3.6087 0.3242 0.5958 0.9814 0.9944 0.410361071961596 0.041005205767073 0.046612770782265 0.005558542748918 0.005151568890277
12.00% 4.4059 0.2184 0.4667 0.9706 0.9901 0.489303315000134 0.044213261585185 0.064551424461432 0.008041911896016 0.011573261979874
14.00% 4.5516 0.1577 0.3969 0.9577 0.9883 0.617476021249685 0.026809543077046 0.047099104025448 0.015459483605754 0.011529783558067
16.00% 4.8487 0.1027 0.291 0.8379 0.9762 0.565283251214313 0.026895174288337 0.036614117495851 nan 0.052844464779748
18.00% 5.8035 0.0308 0.1159 0.0951 0.9681 0.537450913241807 0.017093241354407 0.041267988804884 nan 0.049250077052786
20.0% 5.9068 0.0177 0.085 0.067 0.9433 0.604083065992239 0.002011566553709 0.010683824221691 nan 0.071646705534137
25.00% 5.1944 0.0139 0.0678 0.0613 0.9941 0.174794628941983 0.00194373352083 0.005749295609029 nan 0.015423794376375
30.0% 4.9602 0.0128 0.0604 0.1087 0.9863 0.109905532619934 0.002105326577992 0.00584729852154 nan 0.03773985630942
