0% 0.6987 0.9037 0.9973 0.9942 0.9933 0.008515008490058089 0.002279999999999998 0.00041279534881100773 0.0004318121990026605 0.0005935316030288102
1.00% 0.7131 0.8974 0.9967 0.9923 0.9939 0.007208067095304022 0.0015291827882892176 0.0001897366596100819 0.00030811361605215227 0.0004695080727237654
2.00% 0.8371 0.8753 0.9955 0.9887 0.9949 0.00468372648392352 0.0012544321424453433 0.0002529822128134776 0.00026601174309991214 0.0003376709421783973
3.00% 1.0215 0.8365 0.9904 0.9778 0.9958 0.008217064417301401 0.002084802148886103 0.000890842298052816 0.0006133674706758267 0.00022256332353602098
4.00% 1.7220 0.7369 0.9780 0.9411 0.9983 0.00847790734314752 0.0008461678320522223 0.0008800000000000161 0.0008981045268677852 0.0001997169647208656
5.00% 3.1066 0.5968 0.9456 0.8727 0.9998 0.012295855632162714 0.0009728309205612157 0.0016240689640529488 0.0012503650019462635 8.694216101278256e-05
6.00% 4.1391 0.4670 0.9092 0.8247 1.0000 0.015622854449452647 0.002353720459187964 0.0018293168123646561 0.0006582943313570167 0.0
7.00% 4.2699 0.3954 0.8787 0.7981 1.0000 0.01353060487606441 0.0027643444069073556 0.001639512122553519 0.0012453419345263303 0.0
8.00% 6.4667 0.2664 0.7454 0.7271 1.0000 0.007862131886878716 0.0011124747188138609 0.0015409088227406513 0.0008324486129526698 0.0
9.00% 7.8508 0.1849 0.6543 0.6492 1.0000 0.008556909056529454 0.0009325234581499801 0.0011842297074470163 0.0013628500323954146 0.0
10.0% 8.8504 0.1179 0.6144 0.2164 1.0000 0.008577172160167765 0.0001743559577416259 0.0008930845424706568 nan 0.0
11.00% 9.4871 0.1044 0.5989 00 1.0000 0.006178698719065888 0.0003487119154832499 0.0023944936834328994 nan 0.0
12.00% 8.7006 0.1050 0.6159 00 1.0000 0.003811571378746771 0.0005230678732248789 0.0019394844675840758 nan 0.0
13.00% 7.5867 0.1112 0.5928 0.2106 1.0000 0.003759244845939399 0.0007547184905645291 0.0011513470371699193 nan 0.0
14.00% 8.8234 0.1046 0.5806 00 1.0000 0.0031108772996379635 0.0003199999999999981 0.0009325234581499954 nan 0.0
15.00% 7.9211 0.1025 0.5155 00 1.0000 0.004782504636245095 0.00047581509013481626 0.0007984985911071051 nan 0.0
16.00% 7.6671 0.1024 0.5252 0.1011 1.0000 0.0017887123938135172 0.00037947331922020546 0.0007668115805072175 nan 0.0
17.00% 7.6516 0.1029 0.5012 00 1.0000 0.0025924004125030633 0.0004118252056394813 0.00019390719429666843 nan 0.0
18.00% 7.0824 0.1238 0.5026 0.3315 1.0000 0.0023998838564032493 0.002167579294974002 0.0003405877273185362 nan 0.0
19.00% 6.7133 0.1013 0.5314 0.5037 1.0000 0.00252599033116821 0.0004176122603564211 0.0006764613810114899 0.0010613994238881108 0.0
20.0% 6.5875 0.1093 0.5019 0.5234 1.0000 0.0018166855088763212 0.0016769019053003641 0.00022271057451317636 0.003966553104503394 0.0
22.00% 5.8147 0.1000 0.5000 0.5022 1.0000 0.000960546671483772 0.0 0.0 0.0 0.0
25.00% 6.1145 0.0997 0.5440 0.5016 1.0000 0.0004743557332218791 0.00010198039027185861 0.0013763720427268293 0.00025322606835825174 0.0
30.0% 6.5650 0.1000 0.5005 0.5022 1.0000 0.0002991179515572158 0.0 0.0002939387691340004 0.0 0.0
