0% 1.4586 0.6452 0.8649 0.1992 0.9921 0.01290234335260796 0.0035996666512331387 0.004026611478650518 nan 0.0009442067848923309
2.00% 1.4567 0.6434 0.8639 0.7970 0.9926 0.007130263411895995 0.0017881834357805775 0.000673498329619315 nan 0.0004911770676692802
5.00% 1.4620 0.6418 0.8654 0.7966 0.9917 0.01636143375062619 0.003407873237079133 0.002968770789400891 nan 0.0009472908811871506
10.0% 1.4584 0.6399 0.8638 0.7968 0.9914 0.005264363467884976 0.004135988394567857 0.001561537703675448 nan 0.0005503820916212412
15.00% 1.4669 0.6371 0.8615 0.5979 0.9898 0.010489433805190351 0.0054271170984234425 0.001942781511132919 nan 0.0009753550355504091
20.0% 1.4896 0.6331 0.8571 0.9963 0.9893 0.010061082517162452 0.001981312696168876 0.0021799082549501924 0.00021530719368521148 0.00035136650352558953
25.00% 1.5178 0.6231 0.8505 0.9961 0.9862 0.007209460493514157 0.0022913751329714693 0.0007939773296511854 0.0002761352203950652 0.0006247096298137638
30.0% 1.6311 0.5957 0.8315 0.5977 0.9770 0.011021153516530569 0.0025873538606074158 0.0026257189491642246 nan 0.0009171655478766783
32.00% 1.6770 0.5825 0.8236 0.3986 0.9679 0.012494473898542977 0.005193457422565445 0.0030203311076767644 nan 0.0014726905751242369
34.00% 1.7365 0.5654 0.8132 0.5978 0.9576 0.01105131820468657 0.0017080983578236892 0.0023913176284216307 nan 0.002222665772236312
36.00% 1.8886 0.5330 0.7907 00 0.9260 0.007000283594682371 0.001718836815989253 0.001214248738932838 nan 0.0011606626646866664
38.00% 2.1063 0.4899 0.7534 00 0.8916 0.016372649461435275 0.003737592808212262 0.002066494616494328 nan 0.003134166180395005
40.0% 2.3761 0.4341 0.7072 00 0.8606 0.00591435290833344 0.002746343023003518 0.00302191991952137 nan 0.00232446819220147
42.00% 2.6656 0.3771 0.6500 00 0.8212 0.012922358295502116 0.0043050667822926965 0.0027806474066303212 nan 0.0023677292298920527
44.00% 3.0475 0.3100 0.5796 00 0.7594 0.0036518381533314926 0.001103449137930689 0.003062417345823392 nan 0.0028151805051114505
46.00% 3.7005 0.2188 0.4764 00 0.6498 0.009796459402949823 0.002912043955712207 0.00253219272568263 nan 0.001536194093399292
48.00% 4.1701 0.1503 0.3859 00 0.5608 0.010469369410039215 0.002765212469232695 0.0010707007051459292 nan 0.0034396250154467923
50.0% 5.0680 0.0722 0.2647 00 0.4912 0.009028592561401603 0.002081922188747699 0.002076920797719558 nan 0.0023220737962602795
52.00% 5.7397 0.0289 0.1605 00 0.3816 0.008080177782452411 0.0007359347797189636 0.00045607017003965243 nan 0.0024605154251920542
54.00% 6.1165 0.0169 0.0981 00 0.3051 0.008696447539476538 0.00038470768123342723 0.0015152557539900632 nan 0.0024725776068018515
56.00% 6.1064 0.0144 0.0684 00 0.3615 0.003869146570362557 0.000563560112144215 0.0007605261336732632 nan 0.002919416244622194
58.00% 6.1464 0.0135 0.0569 00 0.4529 0.0035524859295081876 0.00044899888641287294 0.0004354308211415446 nan 0.0032391900602287086
60.0% 5.8625 0.0102 0.0584 00 0.9384 0.003616259664789362 9.797958971132718e-05 0.000705974503788912 nan 0.001339492489658795
62.00% 5.6473 0.0100 0.0529 00 0.9992 0.0009819193698537225 3.999999999999976e-05 0.0004445222154178574 nan 9.459466493817041e-05
64.00% 5.5206 0.0100 0.0504 00 1.0000 0.0004458987783102249 0.0 7.483314773548096e-05 nan 0.0
66.00% 5.5329 0.0100 0.0493 00 1.0000 0.000181715779606292 0.0 0.0005199999999999993 nan 0.0
68.00% 5.3120 0.0100 0.0490 00 1.0000 9.538065125188612e-05 0.0 0.00022803508501982622 nan 0.0
70.0% 5.2784 0.0101 0.0500 00 1.0000 7.780060838978909e-05 0.0006260990336999412 3.999999999999837e-05 nan 0.0
72.00% 5.2834 0.0100 0.0500 00 1.0000 2.6882748900276978e-05 0.0 0.0 nan 0.0
74.00% 5.2249 0.0100 0.0500 00 1.0000 1.9665022688960833e-05 0.0 0.0 nan 0.0
76.00% 5.1936 0.0100 0.0500 00 1.0000 6.544510178742915e-06 0.0 0.0 nan 0.0
78.00% 5.1226 0.0100 0.0500 00 1.0000 4.41045795741188e-06 0.0 0.0 nan 0.0
80.0% 5.1746 0.0100 0.0500 00 1.0000 8.303476292404586e-07 0.0 0.0 nan 0.0
82.00% 4.9807 0.0100 0.0500 00 1.0000 5.653469688273615e-07 0.0 0.0 nan 0.0
84.00% 4.9230 0.0100 0.0500 00 1.0000 7.977922927900218e-08 0.0 0.0 nan 0.0
86.00% 4.8580 0.0100 0.0500 00 1.0000 1.7265112495748107e-07 0.0 0.0 nan 0.0
88.00% 4.7956 0.0100 0.0500 00 1.0000 7.801651872031376e-08 0.0 0.0 nan 0.0
90.0% 4.7347 0.0100 0.0500 00 1.0000 4.1859867348196464e-08 0.0 0.0 nan 0.0
